我一剑能挡百万的兵,14,我一剑能挡百万兵。
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,9505779.566126775,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,9525231.3285183739,0.1111111111111111
daeh-CanQiQi-WuLongZuo.xml_0,惨凄凄唤苍天天不应响，,9530504.9741201457,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,9546842.9702132866,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,9562493.0971574262,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,9570844.2073014677,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,9594864.8657593429,0.1111111111111111
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,9598899.7648379635,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_13,同遇人为什么这样嚎啕？,9602695.5008509308,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,9693634.49173964,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_1,闭口无言王春娥。,9734482.0924652349,0.0
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,9764566.3631878477,0.0
daeh-LiYanFei-DaBaoGuo.xml_5,候幼主成了龙原业归家。,9795169.9573800489,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,9803974.3791702725,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,9818534.6347098071,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,9850160.2892200928,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_2,莫不是夫郎丑难谐女貌，,9870294.7624163311,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_13,你叔王不让位再去骂他。,9882113.4184996374,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,9902210.7703594286,0.0
daxp-ChunQiuTing-SuoLinNang.xml_16,叫梅香你把那好言相告，,9915143.5329283271,0.0
daeh-LiYanFei-ErJinGong.xml_0,李艳妃坐昭阳自思自想，,9936949.5858676881,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,9942910.2708470821,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,9962327.0652795788,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,9982522.9759046976,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,10007243.983560912,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,10038756.821282264,0.2222222222222222
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,10118392.209530506,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,10213232.328366291,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,10282157.847458318,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,10283267.553777331,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_2,原来是杨家将把名姓改换，,10334489.94954096,0.0
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,10395568.61181804,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,10418339.060300818,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,10514356.653912995,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,10550633.306140069,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,10612166.588589929,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,10613033.419067603,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,10631713.805050284,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,10657784.851697341,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,10668925.989800582,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,10688633.33666151,0.1111111111111111
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,10704862.228739513,0.2222222222222222
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,10709418.032633027,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,10717558.813486408,0.1111111111111111
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,10730257.096178295,0.1111111111111111
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,10779449.395722436,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,10802572.629718184,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,10822410.762206744,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,10838778.899290659,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_14,我不免唤琏儿到街前探问，,10988125.318618689,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,11014935.259368839,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,11028096.117922215,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,11036400.684460035,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,11154103.977464585,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,11177317.311389811,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,11189455.264540609,0.2222222222222222
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,11283421.33911211,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,11519486.639034959,0.2222222222222222
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,11595951.356283067,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,11637593.443000305,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,11645578.972663743,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,11656143.591540312,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,11677723.118652735,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,11691757.688013777,0.1111111111111111
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,11718824.423641045,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,11736701.906339867,0.0
sdxp-SuLongWei-WuJiaPo.xml_42,买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,11823319.863373386,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,11938976.176453426,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,11940583.944736887,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,11958943.786867864,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,11970883.125442043,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,11978755.081188723,0.1111111111111111
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,11997301.52294855,0.0
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,12000694.851055551,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,12129371.209826507,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,12172023.583870104,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,12208593.196411453,0.2222222222222222
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,12208593.196411453,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,12208832.438126069,0.1111111111111111
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,12246426.385338679,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,12322022.510457968,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,12322035.644706897,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_2,我本是被骗进的富春院，,12366131.175225731,0.2222222222222222
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,12438112.446989113,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,12465754.640680429,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,12508257.583191,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,12508257.583191,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,12590922.077666609,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,12608989.591531921,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,12614723.048901876,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,12618033.336608756,0.1111111111111111
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,12680932.596549297,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,12697440.988935413,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,12699377.560738459,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_7,全（呐）不顾你身有病气力不佳。,12712791.387334676,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,12737145.853703644,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,12786340.233797019,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,12846739.178768221,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,12855299.843652744,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,12866566.191050371,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,12922541.968282683,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,12961403.743491383,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,13055293.999242045,0.1111111111111111
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,13114586.472890327,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,13157652.14249316,0.0
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,13266915.137456924,0.0
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,13373649.34978449,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,13405540.748650346,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,13412019.216840209,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,13416461.688253338,0.2222222222222222
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,13460390.446937626,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,13586194.696440788,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,13609681.103997434,0.1111111111111111
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,13610104.769097477,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,13719509.582501063,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,13731385.057058692,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,13841470.019799655,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,13868085.524199793,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,13909074.267898805,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,13925802.262748526,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,13947150.898334987,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,14037172.68844893,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,14037172.68844893,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,14135374.026620848,0.2222222222222222
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,14163852.999716932,0.2222222222222222
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,14192596.693174437,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,14277154.687410256,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,14309326.57851845,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,14479280.468647482,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_3,老薛保你不必苦哀告，,14581229.030496918,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,14620227.72544756,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,14656041.197571838,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,14678534.012020344,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,14689763.728487924,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,14726614.174121851,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,14791756.643391209,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,14838106.781538675,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,14969535.082862182,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,14999486.024941651,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,15161904.702222697,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,15173424.119009955,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,15362385.242943496,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,15467285.90817892,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,15563449.452410724,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,15620315.074128177,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,15671552.223783556,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,15753812.748852182,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,15869086.179201346,0.1111111111111111
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,15917972.369364282,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,15978801.40050507,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,16020481.379427701,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,16030556.664026415,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16125225.713006485,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,16128741.287743684,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,16165752.741806813,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,16201229.270593494,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,16206727.92374731,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,16231492.176260415,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,16389173.014326284,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,16599574.709604662,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,16733641.001697782,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,16742618.785139171,0.2222222222222222
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,16830102.244756814,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,16984135.264555324,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,17101570.35002742,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,17183064.61733833,0.2222222222222222
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,17374954.576421395,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,17629172.728484787,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,17632865.22536137,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,17797630.98498714,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,18416444.014865678,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,18431021.385242179,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,18659392.141550217,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,18956382.186507672,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,19267414.464801367,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,19338544.404086031,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,19918141.862253595,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,20368706.316441767,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,20425047.579367299,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,20743025.090147663,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,21822483.601990014,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,22112238.428435966,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,22210932.526621718,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,1176987844.2730105,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,1330400085.6096783,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,1584813105.6610003,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,1602462371.7448876,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,1651762301.592267,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,1688857311.884398,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,1689650621.8260629,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,1789678728.5347788,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,1807302321.8449612,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1829079503.1921437,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,1851435594.3877721,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,1852718735.0815592,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,1936829660.4136617,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1974164828.2152636,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,1983983488.9805863,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,1995993394.2856338,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,2005574984.3893075,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,2006467270.5146387,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,2046749917.7152064,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,2051828765.2518318,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,2057866054.4526365,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,2077834346.6907098,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,2086478426.9508593,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,2127951569.9961262,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,2136780804.2013447,0.1111111111111111
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,2163210659.0893555,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,2165890565.4759641,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,2181319686.3744817,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,2202520086.8373432,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,2218278752.2326951,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,2234937433.7154074,0.1111111111111111
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,2235424906.6984277,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,2240198803.7778144,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,2252324866.3307729,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,2258915303.7980108,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,2260731005.8177013,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,2270978002.9007692,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,2286962063.3092504,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,2288789879.4202647,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,2309827382.8167148,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,2311019110.5246949,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,2313498393.2121487,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,2338929637.7164588,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,2375023908.9433646,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,2378517269.4386411,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,2404119174.2297912,0.1111111111111111
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,2406446084.052855,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,2408167225.3339553,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,2440916218.1407032,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,2448904820.6476769,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,2465457946.6549063,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,2468802387.707634,0.1111111111111111
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,2500065948.8259554,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,2509038076.783381,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,2539165080.5425205,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,2543107938.6311884,0.2222222222222222
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,2555228035.9777217,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,2557290817.4886351,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,2561666201.5132966,0.1111111111111111
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,2563126304.3411059,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,2575108343.4924984,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,2575108343.4924984,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,2592121939.2839856,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,2608117982.0750461,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,2613787152.1525955,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,2633333748.4228721,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,2670764891.6846285,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,2676847318.7212439,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,2681366128.8479881,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,2704491552.4817338,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,2717603133.8772488,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,2737245604.6629181,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,2757629881.7146087,0.0
